timestamp,underlying,expiry,option_type,strike,bid,ask,delta,gamma,iv,vanna,charm,open_interest,volume
2024-10-20,SPY,2024-11-24,call,665.0,1.937619743866171,2.016706264023974,0.3463557626876419,0.009724835103991672,0.18985121079413178,0.8822886119134865,-1.1997748704136457,21601.0,4753.0
2024-10-20,SPY,2024-11-24,put,625.0,1.9823802561338288,2.0632937359760257,-0.25461691016632537,0.008456582913268855,0.18985121079413178,-1.0161255739940451,0.7221006179751253,16968.0,4782.0
2024-10-20,SPY,2024-11-24,put,635.0,1.394380256133829,1.4512937359760263,-0.34825762889208955,0.009744514699852333,0.18985121079413178,-0.6450677891207816,0.31155352427625366,14539.0,1387.0
2024-10-20,SPY,2024-11-24,put,640.0,1.100380256133829,1.1452937359760262,-0.39873685369841727,0.010174039931332311,0.18985121079413178,-0.40224010143389943,0.05675428053017786,15472.0,3145.0
2024-10-20,SPY,2024-11-24,put,650.0,1.055619743866171,1.0987062640239738,-0.5028344800587337,0.010514345046272668,0.18985121079413178,0.13846381056629048,-0.48992988431729884,4299.0,1017.0
2024-10-20,SPY,2024-11-24,put,655.0,1.349619743866171,1.4047062640239738,-0.554662021231691,0.01041575596502694,0.18985121079413178,0.40848745359162403,-0.7539280435875817,7851.0,2741.0
2024-10-20,SPY,2024-11-24,put,665.0,1.937619743866171,2.016706264023974,-0.6536442373123581,0.009724835103991672,0.18985121079413178,0.8822886119134865,-1.1997748704136457,4381.0,3856.0
2024-10-21,SPY,2024-11-25,call,625.0,1.9699399681234733,2.0503456811081047,0.7440613175020181,0.008503118323954385,0.18938606790241386,-1.0146382324311798,0.7166991793667129,3449.0,4699.0
2024-10-21,SPY,2024-11-25,call,635.0,1.3819399681234732,1.4383456811081048,0.6499745377872042,0.009789762876489447,0.18938606790241386,-0.6387892185642016,0.3023779979731905,17154.0,1702.0
2024-10-21,SPY,2024-11-25,call,640.0,1.0879399681234732,1.1323456811081047,0.5992913333182468,0.010215612915912373,0.18938606790241386,-0.39362695815947324,0.04599030822283966,9815.0,3470.0
2024-10-21,SPY,2024-11-25,call,650.0,1.068060031876527,1.1116543188918955,0.4948707423079394,0.010543019933973375,0.18938606790241386,0.15060907510762978,-0.5024339963345984,2948.0,3584.0
2024-10-21,SPY,2024-11-25,call,655.0,1.362060031876527,1.4176543188918955,0.4429391619617553,0.010435854957547527,0.18938606790241386,0.4215020638774925,-0.7663491075312916,14162.0,1113.0
2024-10-21,SPY,2024-11-25,call,665.0,1.9500600318765269,2.0296543188918954,0.34388485337503755,0.009725890705412367,0.18938606790241386,0.8948447111953659,-1.2099627156438186,22514.0,3148.0
2024-10-21,SPY,2024-11-25,put,625.0,1.9699399681234733,2.0503456811081047,-0.2559386824979819,0.008503118323954385,0.18938606790241386,-1.0146382324311798,0.7166991793667129,4760.0,3280.0
2024-10-21,SPY,2024-11-25,put,635.0,1.3819399681234732,1.4383456811081048,-0.35002546221279585,0.009789762876489447,0.18938606790241386,-0.6387892185642016,0.3023779979731905,10751.0,3822.0
2024-10-21,SPY,2024-11-25,put,640.0,1.0879399681234732,1.1323456811081047,-0.4007086666817532,0.010215612915912373,0.18938606790241386,-0.39362695815947324,0.04599030822283966,12709.0,4999.0
2024-10-21,SPY,2024-11-25,put,650.0,1.068060031876527,1.1116543188918955,-0.5051292576920605,0.010543019933973375,0.18938606790241386,0.15060907510762978,-0.5024339963345984,23241.0,210.0
2024-10-21,SPY,2024-11-25,put,655.0,1.362060031876527,1.4176543188918955,-0.5570608380382447,0.010435854957547527,0.18938606790241386,0.4215020638774925,-0.7663491075312916,10745.0,1019.0
2024-10-21,SPY,2024-11-25,put,665.0,1.9500600318765269,2.0296543188918954,-0.6561151466249624,0.009725890705412367,0.18938606790241386,0.8948447111953659,-1.2099627156438186,11696.0,733.0
2024-10-22,SPY,2024-11-26,call,625.0,1.9680630354850288,2.0483921389742137,0.7442629366590181,0.008520996105859054,0.18892034603381538,-1.0180336944213404,0.716994408228569,13763.0,780.0
2024-10-22,SPY,2024-11-26,call,635.0,1.380063035485029,1.436392138974214,0.6499595615709458,0.009814534807314847,0.18892034603381538,-0.6405774106764354,0.3017735010166723,15880.0,2276.0
2024-10-22,SPY,2024-11-26,call,640.0,1.086063035485029,1.130392138974214,0.5991482672878411,0.010242255607298401,0.18892034603381538,-0.39417179469394564,0.044694302687268574,24831.0,4393.0
2024-10-22,SPY,2024-11-26,call,650.0,1.0699369645149712,1.1136078610257862,0.49446312337274606,0.01056938889095632,0.18892034603381538,0.152831387350664,-0.5051245246982996,15325.0,2249.0
2024-10-22,SPY,2024-11-26,call,655.0,1.3639369645149713,1.4196078610257863,0.4424085483854499,0.010460071559602683,0.18892034603381538,0.4249662931172751,-0.7695331634283087,18124.0,3345.0
2024-10-22,SPY,2024-11-26,call,665.0,1.9519369645149711,2.0316078610257864,0.34315620370314065,0.009742571119465481,0.18892034603381538,0.8999097517473306,-1.2133225986331737,4171.0,1888.0
2024-10-22,SPY,2024-11-26,put,625.0,1.9680630354850288,2.0483921389742137,-0.2557370633409819,0.008520996105859054,0.18892034603381538,-1.0180336944213404,0.716994408228569,24810.0,1605.0
2024-10-22,SPY,2024-11-26,put,635.0,1.380063035485029,1.436392138974214,-0.3500404384290542,0.009814534807314847,0.18892034603381538,-0.6405774106764354,0.3017735010166723,1120.0,4172.0
2024-10-22,SPY,2024-11-26,put,640.0,1.086063035485029,1.130392138974214,-0.4008517327121589,0.010242255607298401,0.18892034603381538,-0.39417179469394564,0.044694302687268574,23374.0,3281.0
2024-10-22,SPY,2024-11-26,put,650.0,1.0699369645149712,1.1136078610257862,-0.5055368766272539,0.01056938889095632,0.18892034603381538,0.152831387350664,-0.5051245246982996,16166.0,1760.0
2024-10-22,SPY,2024-11-26,put,655.0,1.3639369645149713,1.4196078610257863,-0.5575914516145501,0.010460071559602683,0.18892034603381538,0.4249662931172751,-0.7695331634283087,9497.0,4571.0
2024-10-22,SPY,2024-11-26,put,665.0,1.9519369645149711,2.0316078610257864,-0.6568437962968594,0.009742571119465481,0.18892034603381538,0.8999097517473306,-1.2133225986331737,21565.0,2497.0
2024-10-23,SPY,2024-11-27,call,625.0,1.967361033489099,2.0476614838355927,0.7446367233133896,0.008535712478051797,0.18845407391625496,-1.022001923930422,0.7179302885242236,8377.0,949.0
2024-10-23,SPY,2024-11-27,call,635.0,1.379361033489099,1.4356614838355928,0.6501415680280572,0.009837136475073028,0.18845407391625496,-0.643290139749534,0.3021296388855195,1063.0,2421.0
2024-10-23,SPY,2024-11-27,call,640.0,1.085361033489099,1.1296614838355927,0.5992099971319189,0.010267375034201715,0.18845407391625496,-0.3957549068202848,0.044455302214881094,14203.0,3376.0
2024-10-23,SPY,2024-11-27,call,650.0,1.0706389665109013,1.1143385161644073,0.4942652586869769,0.01059566145341573,0.18845407391625496,0.1539527570569192,-0.5067296582510527,20283.0,1841.0
2024-10-23,SPY,2024-11-27,call,655.0,1.364638966510901,1.420338516164407,0.4420848070346051,0.010484896609041455,0.18845407391625496,0.4273823374787669,-0.7717003871940902,4836.0,4220.0
2024-10-23,SPY,2024-11-27,call,665.0,1.9526389665109012,2.0323385161644074,0.3426191834439517,0.00976108558064087,0.18845407391625496,0.9041704400841694,-1.215936496620661,19251.0,2670.0
2024-10-23,SPY,2024-11-27,put,625.0,1.967361033489099,2.0476614838355927,-0.2553632766866104,0.008535712478051797,0.18845407391625496,-1.022001923930422,0.7179302885242236,1747.0,2344.0
2024-10-23,SPY,2024-11-27,put,635.0,1.379361033489099,1.4356614838355928,-0.3498584319719428,0.009837136475073028,0.18845407391625496,-0.643290139749534,0.3021296388855195,15786.0,4294.0
2024-10-23,SPY,2024-11-27,put,640.0,1.085361033489099,1.1296614838355927,-0.4007900028680811,0.010267375034201715,0.18845407391625496,-0.3957549068202848,0.044455302214881094,13098.0,2319.0
2024-10-23,SPY,2024-11-27,put,650.0,1.0706389665109013,1.1143385161644073,-0.5057347413130231,0.01059566145341573,0.18845407391625496,0.1539527570569192,-0.5067296582510527,9995.0,2077.0
2024-10-23,SPY,2024-11-27,put,655.0,1.364638966510901,1.420338516164407,-0.5579151929653949,0.010484896609041455,0.18845407391625496,0.4273823374787669,-0.7717003871940902,1196.0,527.0
2024-10-23,SPY,2024-11-27,put,665.0,1.9526389665109012,2.0323385161644074,-0.6573808165560483,0.00976108558064087,0.18845407391625496,0.9041704400841694,-1.215936496620661,19101.0,1818.0
2024-10-24,SPY,2024-11-28,call,625.0,1.9561338526012784,2.0359760506666364,0.743479579435111,0.008579657120682762,0.18798728031159315,-1.0210444670956242,0.7131152192792718,21389.0,1991.0
2024-10-24,SPY,2024-11-28,call,635.0,1.368133852601278,1.4239760506666366,0.6485581341775037,0.009880660192525637,0.18798728031159315,-0.6378003475076074,0.29382070723486703,24923.0,911.0
2024-10-24,SPY,2024-11-28,call,640.0,1.0741338526012782,1.1179760506666367,0.5974286411043124,0.010307731941025204,0.18798728031159315,-0.3880090728512811,0.034647930046454514,5351.0,2943.0
2024-10-24,SPY,2024-11-28,call,650.0,1.081866147398722,1.1260239493333635,0.4921649338557257,0.010624164900329677,0.18798728031159315,0.16518669091507293,-0.5182173637292227,20224.0,727.0
2024-10-24,SPY,2024-11-28,call,655.0,1.3758661473987217,1.4320239493333633,0.4398785553056231,0.010505318062048522,0.18798728031159315,0.43951601870893303,-0.7831345735186157,12969.0,1126.0
2024-10-24,SPY,2024-11-28,call,665.0,1.9638661473987218,2.0440239493333636,0.34033037813508915,0.009763319994802967,0.18798728031159315,0.9159876787023165,-1.2252972552701626,18639.0,2809.0
2024-10-24,SPY,2024-11-28,put,625.0,1.9561338526012784,2.0359760506666364,-0.256520420564889,0.008579657120682762,0.18798728031159315,-1.0210444670956242,0.7131152192792718,16632.0,1352.0
2024-10-24,SPY,2024-11-28,put,635.0,1.368133852601278,1.4239760506666366,-0.35144186582249626,0.009880660192525637,0.18798728031159315,-0.6378003475076074,0.29382070723486703,7790.0,3201.0
2024-10-24,SPY,2024-11-28,put,640.0,1.0741338526012782,1.1179760506666367,-0.4025713588956876,0.010307731941025204,0.18798728031159315,-0.3880090728512811,0.034647930046454514,9340.0,3455.0
2024-10-24,SPY,2024-11-28,put,650.0,1.081866147398722,1.1260239493333635,-0.5078350661442743,0.010624164900329677,0.18798728031159315,0.16518669091507293,-0.5182173637292227,4526.0,1513.0
2024-10-24,SPY,2024-11-28,put,655.0,1.3758661473987217,1.4320239493333633,-0.560121444694377,0.010505318062048522,0.18798728031159315,0.43951601870893303,-0.7831345735186157,3260.0,446.0
2024-10-24,SPY,2024-11-28,put,665.0,1.9638661473987218,2.0440239493333636,-0.6596696218649108,0.009763319994802967,0.18798728031159315,0.9159876787023165,-1.2252972552701626,7150.0,2452.0
2024-10-25,SPY,2024-11-29,call,625.0,1.9375924846968091,2.0166778922354545,0.7412400644088775,0.008644171836042821,0.18751999401385827,-1.0164991829584804,0.7041612146657745,4295.0,473.0
2024-10-25,SPY,2024-11-29,call,635.0,1.349592484696809,1.4046778922354541,0.6457287081243225,0.009938671531465755,0.18751999401385827,-0.6264081009598886,0.2793449863808721,22030.0,2581.0
2024-10-25,SPY,2024-11-29,call,640.0,1.0555924846968092,1.0986778922354543,0.5943482587082293,0.010358447169809831,0.18751999401385827,-0.3735839483201775,0.018066915384957697,18116.0,3633.0
2024-10-25,SPY,2024-11-29,call,650.0,1.1004075153031911,1.1453221077645457,0.4887286762833085,0.01065365103278379,0.18751999401385827,0.1835791843181463,-0.5366129147040364,3258.0,3105.0
2024-10-25,SPY,2024-11-29,call,655.0,1.394407515303191,1.4513221077645455,0.4363534646543899,0.01052198081410396,0.18751999401385827,0.45847925549483765,-0.8009918732122914,21628.0,2246.0
2024-10-25,SPY,2024-11-29,call,665.0,1.982407515303191,2.0633221077645456,0.33682124618688014,0.009753404951272812,0.18751999401385827,0.9330042216417272,-1.2392114313760474,21660.0,4729.0
2024-10-25,SPY,2024-11-29,put,625.0,1.9375924846968091,2.0166778922354545,-0.25875993559112254,0.008644171836042821,0.18751999401385827,-1.0164991829584804,0.7041612146657745,14023.0,517.0
2024-10-25,SPY,2024-11-29,put,635.0,1.349592484696809,1.4046778922354541,-0.3542712918756775,0.009938671531465755,0.18751999401385827,-0.6264081009598886,0.2793449863808721,15742.0,4401.0
2024-10-25,SPY,2024-11-29,put,640.0,1.0555924846968092,1.0986778922354543,-0.40565174129177073,0.010358447169809831,0.18751999401385827,-0.3735839483201775,0.018066915384957697,14819.0,4002.0
2024-10-25,SPY,2024-11-29,put,650.0,1.1004075153031911,1.1453221077645457,-0.5112713237166915,0.01065365103278379,0.18751999401385827,0.1835791843181463,-0.5366129147040364,13755.0,2104.0
2024-10-25,SPY,2024-11-29,put,655.0,1.394407515303191,1.4513221077645455,-0.5636465353456102,0.01052198081410396,0.18751999401385827,0.45847925549483765,-0.8009918732122914,23683.0,772.0
2024-10-25,SPY,2024-11-29,put,665.0,1.982407515303191,2.0633221077645456,-0.6631787538131199,0.009753404951272812,0.18751999401385827,0.9330042216417272,-1.2392114313760474,11632.0,787.0
2024-10-26,SPY,2024-11-30,call,625.0,1.9298369283493846,2.008605782567727,0.7405732255620878,0.008679103387273297,0.18705224384747024,-1.0170816087918786,0.7011386708384637,16644.0,4609.0
2024-10-26,SPY,2024-11-30,call,635.0,1.3418369283493843,1.3966057825677267,0.6447076929481078,0.009975750181149125,0.18705224384747024,-0.6234435552637595,0.2737512733512794,24946.0,1176.0
2024-10-26,SPY,2024-11-30,call,640.0,1.0478369283493845,1.090605782567727,0.5931532653170912,0.010394068283282402,0.18705224384747024,-0.3687015211918875,0.011270968303360496,18408.0,4371.0
2024-10-26,SPY,2024-11-30,call,650.0,1.1081630716506157,1.1533942174322733,0.48723390232443126,0.010681271247912192,0.18705224384747024,0.19169945080634282,-0.5449377956456942,20975.0,2521.0
2024-10-26,SPY,2024-11-30,call,655.0,1.4021630716506155,1.4593942174322732,0.43474764237063884,0.010543471421913225,0.18705224384747024,0.46759892756605087,-0.8094165211901114,5022.0,2314.0
2024-10-26,SPY,2024-11-30,call,665.0,1.9901630716506156,2.0713942174322733,0.3350957382938283,0.00976021971745179,0.18705224384747024,0.9423984227650961,-1.2462599163882484,19579.0,3101.0
2024-10-26,SPY,2024-11-30,put,625.0,1.9298369283493846,2.008605782567727,-0.2594267744379122,0.008679103387273297,0.18705224384747024,-1.0170816087918786,0.7011386708384637,10196.0,1083.0
2024-10-26,SPY,2024-11-30,put,635.0,1.3418369283493843,1.3966057825677267,-0.3552923070518922,0.009975750181149125,0.18705224384747024,-0.6234435552637595,0.2737512733512794,16575.0,2147.0
2024-10-26,SPY,2024-11-30,put,640.0,1.0478369283493845,1.090605782567727,-0.4068467346829088,0.010394068283282402,0.18705224384747024,-0.3687015211918875,0.011270968303360496,12224.0,4693.0
2024-10-26,SPY,2024-11-30,put,650.0,1.1081630716506157,1.1533942174322733,-0.5127660976755688,0.010681271247912192,0.18705224384747024,0.19169945080634282,-0.5449377956456942,1020.0,1198.0
2024-10-26,SPY,2024-11-30,put,655.0,1.4021630716506155,1.4593942174322732,-0.5652523576293611,0.010543471421913225,0.18705224384747024,0.46759892756605087,-0.8094165211901114,23059.0,4608.0
2024-10-26,SPY,2024-11-30,put,665.0,1.9901630716506156,2.0713942174322733,-0.6649042617061717,0.00976021971745179,0.18705224384747024,0.9423984227650961,-1.2462599163882484,8120.0,4971.0
2024-10-27,SPY,2024-12-01,call,625.0,1.911935689819712,1.989973881240925,0.7383964275119557,0.008742526957273929,0.18658405866546274,-1.01259127556904,0.6922999306603083,5920.0,269.0
2024-10-27,SPY,2024-12-01,call,635.0,1.323935689819712,1.377973881240925,0.6419512409746531,0.010032715595070543,0.18658405866546274,-0.6122043796505136,0.25954439562967063,8232.0,2661.0
2024-10-27,SPY,2024-12-01,call,640.0,1.029935689819712,1.071973881240925,0.5901505955122196,0.010443774263178168,0.18658405866546274,-0.35448454554345615,-0.004961334212296303,945.0,867.0
2024-10-27,SPY,2024-12-01,call,650.0,1.1260643101802879,1.172026118759075,0.48388372241790456,0.010709874836663458,0.18658405866546274,0.2097647783521735,-0.562834666149067,19939.0,3112.0
2024-10-27,SPY,2024-12-01,call,655.0,1.420064310180288,1.478026118759075,0.43131205241377085,0.010559354056681448,0.18658405866546274,0.4861761369988829,-0.826713924381139,15447.0,4947.0
2024-10-27,SPY,2024-12-01,call,665.0,2.0080643101802877,2.0900261187590754,0.331680775925135,0.009749828478475293,0.18658405866546274,0.9589338582041671,-1.2595440582285278,6327.0,4485.0
2024-10-27,SPY,2024-12-01,put,625.0,1.911935689819712,1.989973881240925,-0.26160357248804433,0.008742526957273929,0.18658405866546274,-1.01259127556904,0.6922999306603083,9395.0,4624.0
2024-10-27,SPY,2024-12-01,put,635.0,1.323935689819712,1.377973881240925,-0.35804875902534694,0.010032715595070543,0.18658405866546274,-0.6122043796505136,0.25954439562967063,19752.0,1074.0
2024-10-27,SPY,2024-12-01,put,640.0,1.029935689819712,1.071973881240925,-0.4098494044877804,0.010443774263178168,0.18658405866546274,-0.35448454554345615,-0.004961334212296303,5867.0,2716.0
2024-10-27,SPY,2024-12-01,put,650.0,1.1260643101802879,1.172026118759075,-0.5161162775820954,0.010709874836663458,0.18658405866546274,0.2097647783521735,-0.562834666149067,12966.0,1181.0
2024-10-27,SPY,2024-12-01,put,655.0,1.420064310180288,1.478026118759075,-0.5686879475862292,0.010559354056681448,0.18658405866546274,0.4861761369988829,-0.826713924381139,7101.0,4498.0
2024-10-27,SPY,2024-12-01,put,665.0,2.0080643101802877,2.0900261187590754,-0.668319224074865,0.009749828478475293,0.18658405866546274,0.9589338582041671,-1.2595440582285278,19039.0,963.0
2024-10-28,SPY,2024-12-02,call,625.0,1.9003966337682956,1.9779638433098585,0.7371504190499056,0.008788577550891945,0.18611546734770298,-1.011166277003974,0.6869899980072822,18350.0,778.0
2024-10-28,SPY,2024-12-02,call,635.0,1.3123966337682955,1.3659638433098584,0.6402634226854923,0.01007747622645643,0.18611546734770298,-0.6059639335917124,0.25059592368779565,11569.0,70.0
2024-10-28,SPY,2024-12-02,call,640.0,1.0183966337682955,1.0599638433098584,0.5882611696263884,0.01048473940331536,0.18611546734770298,-0.34591252745645584,-0.015411501668416537,16511.0,917.0
2024-10-28,SPY,2024-12-02,call,650.0,1.1376033662317047,1.1840361566901414,0.4816781669486502,0.010737545716871043,0.18611546734770298,0.22178099137981006,-0.5748007108521968,6513.0,956.0
2024-10-28,SPY,2024-12-02,call,655.0,1.4316033662317047,1.4900361566901414,0.42900718893071343,0.010578237891396008,0.18611546734770298,0.49896874442626427,-0.8384653349098685,5238.0,396.0
2024-10-28,SPY,2024-12-02,call,665.0,2.0196033662317046,2.1020361566901418,0.3293153021107289,0.009749404745790656,0.18611546734770298,0.9710094362637011,-1.2688062022181064,14218.0,4340.0
2024-10-28,SPY,2024-12-02,put,625.0,1.9003966337682956,1.9779638433098585,-0.26284958095009436,0.008788577550891945,0.18611546734770298,-1.011166277003974,0.6869899980072822,8096.0,3902.0
2024-10-28,SPY,2024-12-02,put,635.0,1.3123966337682955,1.3659638433098584,-0.3597365773145077,0.01007747622645643,0.18611546734770298,-0.6059639335917124,0.25059592368779565,13954.0,1279.0
2024-10-28,SPY,2024-12-02,put,640.0,1.0183966337682955,1.0599638433098584,-0.4117388303736116,0.01048473940331536,0.18611546734770298,-0.34591252745645584,-0.015411501668416537,2292.0,3918.0
2024-10-28,SPY,2024-12-02,put,650.0,1.1376033662317047,1.1840361566901414,-0.5183218330513498,0.010737545716871043,0.18611546734770298,0.22178099137981006,-0.5748007108521968,1354.0,2116.0
2024-10-28,SPY,2024-12-02,put,655.0,1.4316033662317047,1.4900361566901414,-0.5709928110692866,0.010578237891396008,0.18611546734770298,0.49896874442626427,-0.8384653349098685,1628.0,3879.0
2024-10-28,SPY,2024-12-02,put,665.0,2.0196033662317046,2.1020361566901418,-0.6706846978892711,0.009749404745790656,0.18611546734770298,0.9710094362637011,-1.2688062022181064,24753.0,1621.0
2024-10-29,SPY,2024-12-03,call,625.0,1.9002994060886553,1.9778626471534986,0.7376111063232792,0.008802895829583907,0.18564649879911085,-1.0155464052586662,0.6882786582412872,8389.0,2827.0
2024-10-29,SPY,2024-12-03,call,635.0,1.3122994060886555,1.3658626471534987,0.6405316470732617,0.01010035446226099,0.18564649879911085,-0.6090751841678153,0.25136061038549734,12948.0,1914.0
2024-10-29,SPY,2024-12-03,call,640.0,1.0182994060886554,1.0598626471534986,0.5884064861696212,0.010510375932946864,0.18564649879911085,-0.3478445418648096,-0.01524475141939288,9654.0,946.0
2024-10-29,SPY,2024-12-03,call,650.0,1.1377005939113447,1.1841373528465016,0.4815561701091082,0.010764545972833871,0.18564649879911085,0.2226835061833026,-0.5760352684857483,6868.0,2932.0
2024-10-29,SPY,2024-12-03,call,655.0,1.4317005939113447,1.4901373528465016,0.42875514800821457,0.0106037670457122,0.18564649879911085,0.5012221327525753,-0.8402804902979006,18572.0,3756.0
2024-10-29,SPY,2024-12-03,call,665.0,2.019700593911345,2.1021373528465017,0.3288428200363456,0.009768411316116258,0.18564649879911085,0.975161368629649,-1.2710865246703154,13298.0,3768.0
2024-10-29,SPY,2024-12-03,put,625.0,1.9002994060886553,1.9778626471534986,-0.2623888936767208,0.008802895829583907,0.18564649879911085,-1.0155464052586662,0.6882786582412872,15126.0,1787.0
2024-10-29,SPY,2024-12-03,put,635.0,1.3122994060886555,1.3658626471534987,-0.3594683529267383,0.01010035446226099,0.18564649879911085,-0.6090751841678153,0.25136061038549734,9351.0,2598.0
2024-10-29,SPY,2024-12-03,put,640.0,1.0182994060886554,1.0598626471534986,-0.4115935138303788,0.010510375932946864,0.18564649879911085,-0.3478445418648096,-0.01524475141939288,8245.0,3821.0
2024-10-29,SPY,2024-12-03,put,650.0,1.1377005939113447,1.1841373528465016,-0.5184438298908918,0.010764545972833871,0.18564649879911085,0.2226835061833026,-0.5760352684857483,5281.0,281.0
2024-10-29,SPY,2024-12-03,put,655.0,1.4317005939113447,1.4901373528465016,-0.5712448519917854,0.0106037670457122,0.18564649879911085,0.5012221327525753,-0.8402804902979006,12685.0,368.0
2024-10-29,SPY,2024-12-03,put,665.0,2.019700593911345,2.1021373528465017,-0.6711571799636544,0.009768411316116258,0.18564649879911085,0.975161368629649,-1.2710865246703154,5436.0,1887.0
2024-10-30,SPY,2024-12-04,call,625.0,1.8850362153793463,1.9619764690682993,0.7357944923070614,0.008859927666006838,0.1851771819478754,-1.012143146280458,0.6807171431293341,900.0,1125.0
2024-10-30,SPY,2024-12-04,call,635.0,1.2970362153793462,1.3499764690682992,0.6381866574690126,0.010152699666282794,0.1851771819478754,-0.5996014586292213,0.23910674375105487,13983.0,1879.0
2024-10-30,SPY,2024-12-04,call,640.0,1.0030362153793462,1.043976469068299,0.5858326101863341,0.01055661286180681,0.1851771819478754,-0.3356301673131665,-0.029295625344715415,22491.0,477.0
2024-10-30,SPY,2024-12-04,call,650.0,1.1529637846206537,1.2000235309317009,0.4786500988174685,0.01079225145967255,0.1851771819478754,0.23854454383677742,-0.5915873232178168,18217.0,2964.0
2024-10-30,SPY,2024-12-04,call,655.0,1.4469637846206538,1.506023530931701,0.4257614348913924,0.010620057290041712,0.1851771819478754,0.5176375059859142,-0.855306226363588,16390.0,3361.0
2024-10-30,SPY,2024-12-04,call,665.0,2.0349637846206536,2.118023530931701,0.3258470091589214,0.009760818428596918,0.1851771819478754,0.9898758329302233,-1.282521936990559,2067.0,3961.0
2024-10-30,SPY,2024-12-04,put,625.0,1.8850362153793463,1.9619764690682993,-0.2642055076929386,0.008859927666006838,0.1851771819478754,-1.012143146280458,0.6807171431293341,8818.0,3256.0
2024-10-30,SPY,2024-12-04,put,635.0,1.2970362153793462,1.3499764690682992,-0.3618133425309874,0.010152699666282794,0.1851771819478754,-0.5996014586292213,0.23910674375105487,7913.0,1987.0
2024-10-30,SPY,2024-12-04,put,640.0,1.0030362153793462,1.043976469068299,-0.41416738981366585,0.01055661286180681,0.1851771819478754,-0.3356301673131665,-0.029295625344715415,17740.0,4675.0
2024-10-30,SPY,2024-12-04,put,650.0,1.1529637846206537,1.2000235309317009,-0.5213499011825315,0.01079225145967255,0.1851771819478754,0.23854454383677742,-0.5915873232178168,22046.0,3634.0
2024-10-30,SPY,2024-12-04,put,655.0,1.4469637846206538,1.506023530931701,-0.5742385651086076,0.010620057290041712,0.1851771819478754,0.5176375059859142,-0.855306226363588,13832.0,2643.0
2024-10-30,SPY,2024-12-04,put,665.0,2.0349637846206536,2.118023530931701,-0.6741529908410786,0.009760818428596918,0.1851771819478754,0.9898758329302233,-1.282521936990559,24167.0,1042.0
2024-10-31,SPY,2024-12-05,call,625.0,1.8855451372241419,1.9625061632332903,0.7363476833183142,0.008872850849711256,0.1847075457436707,-1.0168836742215686,0.6823676966058864,23888.0,3248.0
2024-10-31,SPY,2024-12-05,call,635.0,1.2975451372241418,1.3505061632332906,0.6385570682865022,0.010174814594321473,0.1847075457436707,-0.6032156127558836,0.2403744379544114,15710.0,2962.0
2024-10-31,SPY,2024-12-05,call,640.0,1.0035451372241417,1.0445061632332906,0.5860822903090598,0.010581839151134217,0.1847075457436707,-0.33809514816646274,-0.028592635012341643,20461.0,3419.0
2024-10-31,SPY,2024-12-05,call,650.0,1.1524548627758584,1.1994938367667096,0.4786315037400753,0.010819519242870545,0.1847075457436707,0.2389374865230042,-0.5922992445937046,3094.0,3907.0
2024-10-31,SPY,2024-12-05,call,655.0,1.4464548627758582,1.5054938367667094,0.4256099445330319,0.010646145716017534,0.1847075457436707,0.5194275774509775,-0.8566407443247234,18435.0,4576.0
2024-10-31,SPY,2024-12-05,call,665.0,2.034454862775858,2.1174938367667098,0.3254657987911441,0.009780825510515272,0.1847075457436707,0.9936979744192174,-1.2844531980199196,23462.0,4745.0
2024-10-31,SPY,2024-12-05,put,625.0,1.8855451372241419,1.9625061632332903,-0.26365231668168576,0.008872850849711256,0.1847075457436707,-1.0168836742215686,0.6823676966058864,1835.0,3154.0
2024-10-31,SPY,2024-12-05,put,635.0,1.2975451372241418,1.3505061632332906,-0.36144293171349784,0.010174814594321473,0.1847075457436707,-0.6032156127558836,0.2403744379544114,23412.0,4830.0
2024-10-31,SPY,2024-12-05,put,640.0,1.0035451372241417,1.0445061632332906,-0.4139177096909402,0.010581839151134217,0.1847075457436707,-0.33809514816646274,-0.028592635012341643,14093.0,4557.0
2024-10-31,SPY,2024-12-05,put,650.0,1.1524548627758584,1.1994938367667096,-0.5213684962599248,0.010819519242870545,0.1847075457436707,0.2389374865230042,-0.5922992445937046,22106.0,23.0
2024-10-31,SPY,2024-12-05,put,655.0,1.4464548627758582,1.5054938367667094,-0.5743900554669681,0.010646145716017534,0.1847075457436707,0.5194275774509775,-0.8566407443247234,22216.0,3191.0
2024-10-31,SPY,2024-12-05,put,665.0,2.034454862775858,2.1174938367667098,-0.6745342012088559,0.009780825510515272,0.1847075457436707,0.9936979744192174,-1.2844531980199196,14684.0,900.0
2024-11-01,SPY,2024-12-06,call,625.0,1.8861834011417258,1.9631704787393474,0.7369230607810096,0.008885415402681068,0.18423761915587,-1.0217198458573853,0.6840963446595525,23032.0,1483.0
2024-11-01,SPY,2024-12-06,call,635.0,1.298183401141726,1.3511704787393475,0.638951980635952,0.010196776372882538,0.18423761915587,-0.6069666960469713,0.24175899629623565,10911.0,1494.0
2024-11-01,SPY,2024-12-06,call,640.0,1.0041834011417259,1.0451704787393474,0.5863567827668088,0.010607022825511405,0.18423761915587,-0.3407029516512221,-0.02776483730357605,24265.0,2420.0
